-1.844800000e+000,-6e-005
-1.844400000e+000,0.00022
-1.844000000e+000,0.0005
-1.843600000e+000,0.00022
-1.843200000e+000,-2e-005
-1.842800000e+000,0.00038
-1.842400000e+000,0.0001
-1.842000000e+000,0.00026
-1.841600000e+000,0.0001
-1.841200000e+000,0.00038
-1.840800000e+000,0.0003
-1.840400000e+000,0.00026
-1.840000000e+000,0.00034
-1.839600000e+000,-2e-005
-1.839200000e+000,2e-005
-1.838800000e+000,0.00018
-1.838400000e+000,-2e-005
-1.838000000e+000,0.0003
-1.837600000e+000,-0.00014
-1.837200000e+000,-6e-005
-1.836800000e+000,0.00054
-1.836400000e+000,-0.00018
-1.836000000e+000,2e-005
-1.835600000e+000,-0.00022
-1.835200000e+000,-6e-005
-1.834800000e+000,2e-005
-1.834400000e+000,-0.00038
-1.834000000e+000,-0.0003
-1.833600000e+000,6e-005
-1.833200000e+000,0.00042
-1.832800000e+000,0.00022
-1.832400000e+000,-6e-005
-1.832000000e+000,-6e-005
-1.831600000e+000,-6e-005
-1.831200000e+000,-0.00034
-1.830800000e+000,-0.0003
-1.830400000e+000,0.00038
-1.830000000e+000,0.00082
-1.829600000e+000,0.00026
-1.829200000e+000,0.00022
-1.828800000e+000,0.00022
-1.828400000e+000,-6e-005
-1.828000000e+000,-0.0001
-1.827600000e+000,6e-005
-1.827200000e+000,0.00034
-1.826800000e+000,0.00026
-1.826400000e+000,6e-005
-1.826000000e+000,-2e-005
-1.825600000e+000,-0.00042
-1.825200000e+000,-6e-005
-1.824800000e+000,-0.0001
-1.824400000e+000,6e-005
-1.824000000e+000,0.00014
-1.823600000e+000,-6e-005
-1.823200000e+000,0.00026
-1.822800000e+000,0.00014
-1.822400000e+000,-6e-005
-1.822000000e+000,-6e-005
-1.821600000e+000,0.00014
-1.821200000e+000,0.00026
-1.820800000e+000,0.00058
-1.820400000e+000,0.00022
-1.820000000e+000,0.00062
-1.819600000e+000,0.0005
-1.819200000e+000,2e-005
-1.818800000e+000,2e-005
-1.818400000e+000,-6e-005
-1.818000000e+000,0.0005
-1.817600000e+000,-0.00046
-1.817200000e+000,0.0003
-1.816800000e+000,0.00022
-1.816400000e+000,0.0003
-1.816000000e+000,-0.0003
-1.815600000e+000,-0.00042
-1.815200000e+000,-0.00046
-1.814800000e+000,0.0001
-1.814400000e+000,-0.00038
-1.814000000e+000,-0.00026
-1.813600000e+000,-0.00018
-1.813200000e+000,0.00018
-1.812800000e+000,0.00022
-1.812400000e+000,-2e-005
-1.812000000e+000,0.00014
-1.811600000e+000,-6e-005
-1.811200000e+000,-0.0003
-1.810800000e+000,-0.00022
-1.810400000e+000,0.0001
-1.810000000e+000,0.00062
-1.809600000e+000,0.0005
-1.809200000e+000,0.00022
-1.808800000e+000,2e-005
-1.808400000e+000,-0.00018
-1.808000000e+000,-0.00026
-1.807600000e+000,-2e-005
-1.807200000e+000,-0.0001
-1.806800000e+000,0.00026
-1.806400000e+000,-0.0001
-1.806000000e+000,0.00034
-1.805600000e+000,-2e-005
-1.805200000e+000,-0.0001
-1.804800000e+000,-0.00022
-1.804400000e+000,0.00038
-1.804000000e+000,0.0003
-1.803600000e+000,0.00014
-1.803200000e+000,0.00018
-1.802800000e+000,0.00026
-1.802400000e+000,2e-005
-1.802000000e+000,-2e-005
-1.801600000e+000,-0.00022
-1.801200000e+000,0.00026
-1.800800000e+000,0.00034
-1.800400000e+000,0.00018
-1.800000000e+000,0.00046
-1.799600000e+000,0.00054
-1.799200000e+000,-6e-005
-1.798800000e+000,-2e-005
-1.798400000e+000,-0.00014
-1.798000000e+000,0.00034
-1.797600000e+000,-0.0003
-1.797200000e+000,6e-005
-1.796800000e+000,0.00054
-1.796400000e+000,0.00046
-1.796000000e+000,-0.00034
-1.795600000e+000,-0.00054
-1.795200000e+000,-0.00038
-1.794800000e+000,-6e-005
-1.794400000e+000,-0.00066
-1.794000000e+000,-0.00054
-1.793600000e+000,0.0001
-1.793200000e+000,-0.00014
-1.792800000e+000,-0.00034
-1.792400000e+000,-0.00014
-1.792000000e+000,-0.00014
-1.791600000e+000,0.0005
-1.791200000e+000,-0.00066
-1.790800000e+000,-0.00026
-1.790400000e+000,-0.00014
-1.790000000e+000,0.0003
-1.789600000e+000,0.0003
-1.789200000e+000,6e-005
-1.788800000e+000,-0.0001
-1.788400000e+000,-0.00014
-1.788000000e+000,-0.0001
-1.787600000e+000,-6e-005
-1.787200000e+000,-0.00018
-1.786800000e+000,-6e-005
-1.786400000e+000,-6e-005
-1.786000000e+000,0.00066
-1.785600000e+000,2e-005
-1.785200000e+000,-6e-005
-1.784800000e+000,-0.00018
-1.784400000e+000,0.0001
-1.784000000e+000,-0.00034
-1.783600000e+000,-0.00014
-1.783200000e+000,-2e-005
-1.782800000e+000,0.00022
-1.782400000e+000,2e-005
-1.782000000e+000,-0.00034
-1.781600000e+000,0.00038
-1.781200000e+000,2e-005
-1.780800000e+000,2e-005
-1.780400000e+000,6e-005
-1.780000000e+000,0.0007
-1.779600000e+000,0.00018
-1.779200000e+000,-6e-005
-1.778800000e+000,-0.00034
-1.778400000e+000,-0.00014
-1.778000000e+000,0.00058
-1.777600000e+000,-0.00018
-1.777200000e+000,-0.00014
-1.776800000e+000,0.00026
-1.776400000e+000,0.00034
-1.776000000e+000,-0.00042
-1.775600000e+000,-0.00038
-1.775200000e+000,-0.00034
-1.774800000e+000,2e-005
-1.774400000e+000,-0.0003
-1.774000000e+000,-0.00054
-1.773600000e+000,-0.0001
-1.773200000e+000,0.00014
-1.772800000e+000,-0.00022
-1.772400000e+000,-6e-005
-1.772000000e+000,6e-005
-1.771600000e+000,0.0001
-1.771200000e+000,-0.00062
-1.770800000e+000,-0.00058
-1.770400000e+000,-0.00062
-1.770000000e+000,0.00026
-1.769600000e+000,-0.00014
-1.769200000e+000,-2e-005
-1.768800000e+000,-0.0001
-1.768400000e+000,6e-005
-1.768000000e+000,-0.0001
-1.767600000e+000,0.00014
-1.767200000e+000,-0.00018
-1.766800000e+000,-0.0001
-1.766400000e+000,-6e-005
-1.766000000e+000,0.00034
-1.765600000e+000,0.0001
-1.765200000e+000,-0.00026
-1.764800000e+000,-0.00038
-1.764400000e+000,2e-005
-1.764000000e+000,0.00014
-1.763600000e+000,-0.00014
-1.763200000e+000,0.0003
-1.762800000e+000,0.00026
-1.762400000e+000,0.00026
-1.762000000e+000,-0.00014
-1.761600000e+000,0.0001
-1.761200000e+000,0.00042
-1.760800000e+000,-0.00014
-1.760400000e+000,0.0001
-1.760000000e+000,0.00026
-1.759600000e+000,0.0001
-1.759200000e+000,-0.00022
-1.758800000e+000,0.00014
-1.758400000e+000,-0.0001
-1.758000000e+000,0.00034
-1.757600000e+000,-0.0003
-1.757200000e+000,0.00042
-1.756800000e+000,6e-005
-1.756400000e+000,0.0001
-1.756000000e+000,-0.00018
-1.755600000e+000,-0.0003
-1.755200000e+000,-0.00038
-1.754800000e+000,-0.00018
-1.754400000e+000,-0.00066
-1.754000000e+000,-0.00034
-1.753600000e+000,-0.00054
-1.753200000e+000,-0.00022
-1.752800000e+000,-0.00014
-1.752400000e+000,-0.00018
-1.752000000e+000,-0.00014
-1.751600000e+000,-0.00014
-1.751200000e+000,-2e-005
-1.750800000e+000,-0.00046
-1.750400000e+000,-0.00066
-1.750000000e+000,0.00014
-1.749600000e+000,-0.00018
-1.749200000e+000,0.0001
-1.748800000e+000,0.0001
-1.748400000e+000,-0.00022
-1.748000000e+000,-0.00018
-1.747600000e+000,-0.00026
-1.747200000e+000,-0.00022
-1.746800000e+000,-6e-005
-1.746400000e+000,-0.00022
-1.746000000e+000,0.00022
-1.745600000e+000,-0.00038
-1.745200000e+000,-0.00054
-1.744800000e+000,-0.00078
-1.744400000e+000,-0.0003
-1.744000000e+000,0.00018
-1.743600000e+000,-0.0001
-1.743200000e+000,-0.00022
-1.742800000e+000,0.00034
-1.742400000e+000,-0.0001
-1.742000000e+000,-0.00014
-1.741600000e+000,-0.00034
-1.741200000e+000,0.00074
-1.740800000e+000,0.0005
-1.740400000e+000,-6e-005
-1.740000000e+000,-6e-005
-1.739600000e+000,0.00038
-1.739200000e+000,-0.0001
-1.738800000e+000,0.00014
-1.738400000e+000,0.00018
-1.738000000e+000,0.0003
-1.737600000e+000,-2e-005
-1.737200000e+000,-0.0001
-1.736800000e+000,0.0003
-1.736400000e+000,0.00022
-1.736000000e+000,-0.00018
-1.735600000e+000,-0.00054
-1.735200000e+000,-0.00022
-1.734800000e+000,6e-005
-1.734400000e+000,-0.00058
-1.734000000e+000,-0.00066
-1.733600000e+000,-0.00046
-1.733200000e+000,-0.00018
-1.732800000e+000,-0.00026
-1.732400000e+000,-0.0003
-1.732000000e+000,-2e-005
-1.731600000e+000,-0.00034
-1.731200000e+000,-0.00026
-1.730800000e+000,-0.00034
-1.730400000e+000,-0.00038
-1.730000000e+000,-0.00022
-1.729600000e+000,-0.00022
-1.729200000e+000,0.00046
-1.728800000e+000,0.00022
-1.728400000e+000,-0.00014
-1.728000000e+000,2e-005
-1.727600000e+000,-0.00034
-1.727200000e+000,-0.0005
-1.726800000e+000,-0.00022
-1.726400000e+000,-0.00038
-1.726000000e+000,0.0003
-1.725600000e+000,-0.00014
-1.725200000e+000,-0.00034
-1.724800000e+000,-0.0003
-1.724400000e+000,-0.00026
-1.724000000e+000,-0.0005
-1.723600000e+000,-2e-005
-1.723200000e+000,-0.00026
-1.722800000e+000,-2e-005
-1.722400000e+000,-0.00018
-1.722000000e+000,-0.00034
-1.721600000e+000,-0.00026
-1.721200000e+000,0.00022
-1.720800000e+000,6e-005
-1.720400000e+000,-2e-005
-1.720000000e+000,2e-005
-1.719600000e+000,0.0001
-1.719200000e+000,-2e-005
-1.718800000e+000,0.0001
-1.718400000e+000,0.0001
-1.718000000e+000,0.00038
-1.717600000e+000,-0.00026
-1.717200000e+000,-0.00014
-1.716800000e+000,-0.00034
-1.716400000e+000,-6e-005
-1.716000000e+000,-0.00018
-1.715600000e+000,-0.00066
-1.715200000e+000,-0.0005
-1.714800000e+000,-0.00014
-1.714400000e+000,-0.00078
-1.714000000e+000,-0.00058
-1.713600000e+000,-0.00066
-1.713200000e+000,-0.00026
-1.712800000e+000,-0.00022
-1.712400000e+000,-0.00054
-1.712000000e+000,-0.0001
-1.711600000e+000,0.0001
-1.711200000e+000,-0.0005
-1.710800000e+000,-0.00042
-1.710400000e+000,-0.0009
-1.710000000e+000,-0.0003
-1.709600000e+000,-0.00022
-1.709200000e+000,0.00018
-1.708800000e+000,0.00014
-1.708400000e+000,-0.00018
-1.708000000e+000,-0.0001
-1.707600000e+000,0.00014
-1.707200000e+000,-0.00074
-1.706800000e+000,-0.00034
-1.706400000e+000,-0.00034
-1.706000000e+000,0.00034
-1.705600000e+000,-0.0003
-1.705200000e+000,-0.00026
-1.704800000e+000,-0.00066
-1.704400000e+000,-0.00046
-1.704000000e+000,-0.00026
-1.703600000e+000,-0.00062
-1.703200000e+000,-0.0007
-1.702800000e+000,0.00022
-1.702400000e+000,-0.0001
-1.702000000e+000,-0.00014
-1.701600000e+000,6e-005
-1.701200000e+000,0.00038
-1.700800000e+000,2e-005
-1.700400000e+000,-0.00018
-1.700000000e+000,-0.00014
-1.699600000e+000,2e-005
-1.699200000e+000,0.00038
-1.698800000e+000,-2e-005
-1.698400000e+000,-0.00018
-1.698000000e+000,0.00026
-1.697600000e+000,-0.00018
-1.697200000e+000,2e-005
-1.696800000e+000,-0.00042
-1.696400000e+000,2e-005
-1.696000000e+000,-0.00042
-1.695600000e+000,6e-005
-1.695200000e+000,-0.00058
-1.694800000e+000,0.00018
-1.694400000e+000,-0.00102
-1.694000000e+000,-0.00058
-1.693600000e+000,-0.0007
-1.693200000e+000,-0.00018
-1.692800000e+000,-0.00034
-1.692400000e+000,-0.00042
-1.692000000e+000,-0.00026
-1.691600000e+000,0.00042
-1.691200000e+000,-0.0003
-1.690800000e+000,-0.00058
-1.690400000e+000,-0.00038
-1.690000000e+000,-0.00038
-1.689600000e+000,-0.00038
-1.689200000e+000,-6e-005
-1.688800000e+000,-0.00026
-1.688400000e+000,-6e-005
-1.688000000e+000,0.00014
-1.687600000e+000,-0.00026
-1.687200000e+000,-0.00074
-1.686800000e+000,-0.00054
-1.686400000e+000,-0.00054
-1.686000000e+000,0.00014
-1.685600000e+000,-6e-005
-1.685200000e+000,-0.00058
-1.684800000e+000,-0.00018
-1.684400000e+000,-0.00038
-1.684000000e+000,-0.00066
-1.683600000e+000,-0.00082
-1.683200000e+000,-0.0003
-1.682800000e+000,-0.00022
-1.682400000e+000,0.00026
-1.682000000e+000,-0.0003
-1.681600000e+000,0.0001
-1.681200000e+000,6e-005
-1.680800000e+000,-2e-005
-1.680400000e+000,-6e-005
-1.680000000e+000,-6e-005
-1.679600000e+000,0.0001
-1.679200000e+000,0.00058
-1.678800000e+000,0.00018
-1.678400000e+000,-0.00038
-1.678000000e+000,0.00034
-1.677600000e+000,-2e-005
-1.677200000e+000,-6e-005
-1.676800000e+000,-0.0003
-1.676400000e+000,-0.00018
-1.676000000e+000,-0.0001
-1.675600000e+000,-2e-005
-1.675200000e+000,-0.0003
-1.674800000e+000,-0.00026
-1.674400000e+000,-0.00058
-1.674000000e+000,-0.0003
-1.673600000e+000,-0.0007
-1.673200000e+000,-0.00058
-1.672800000e+000,-0.00014
-1.672400000e+000,-0.00074
-1.672000000e+000,-6e-005
-1.671600000e+000,0.0001
-1.671200000e+000,0.0001
-1.670800000e+000,-0.00014
-1.670400000e+000,-0.00074
-1.670000000e+000,-0.0005
-1.669600000e+000,-0.0001
-1.669200000e+000,-6e-005
-1.668800000e+000,2e-005
-1.668400000e+000,-2e-005
-1.668000000e+000,-6e-005
-1.667600000e+000,-6e-005
-1.667200000e+000,-0.00062
-1.666800000e+000,-0.00054
-1.666400000e+000,-0.00054
-1.666000000e+000,-0.00018
-1.665600000e+000,-0.00014
-1.665200000e+000,-0.00046
-1.664800000e+000,-0.0005
-1.664400000e+000,-0.00054
-1.664000000e+000,-0.00078
-1.663600000e+000,-0.00046
-1.663200000e+000,-0.00046
-1.662800000e+000,6e-005
-1.662400000e+000,-2e-005
-1.662000000e+000,-0.00026
-1.661600000e+000,-0.00062
-1.661200000e+000,0.00014
-1.660800000e+000,-6e-005
-1.660400000e+000,-6e-005
-1.660000000e+000,-0.00046
-1.659600000e+000,2e-005
-1.659200000e+000,0.00034
-1.658800000e+000,-0.00014
-1.658400000e+000,0.0001
-1.658000000e+000,2e-005
-1.657600000e+000,6e-005
-1.657200000e+000,0.0001
-1.656800000e+000,-0.00018
-1.656400000e+000,-6e-005
-1.656000000e+000,0.00018
-1.655600000e+000,-0.0005
-1.655200000e+000,-0.00018
-1.654800000e+000,-0.0001
-1.654400000e+000,-0.00022
-1.654000000e+000,-0.00074
-1.653600000e+000,-0.00054
-1.653200000e+000,-0.00062
-1.652800000e+000,-0.0009
-1.652400000e+000,-0.00062
-1.652000000e+000,-0.0003
-1.651600000e+000,-0.00014
-1.651200000e+000,-0.00034
-1.650800000e+000,-2e-005
-1.650400000e+000,-0.00058
-1.650000000e+000,-0.0003
-1.649600000e+000,-0.0005
-1.649200000e+000,-0.00018
-1.648800000e+000,0.0001
-1.648400000e+000,-0.00018
-1.648000000e+000,-6e-005
-1.647600000e+000,0.0001
-1.647200000e+000,-0.00066
-1.646800000e+000,-0.00086
-1.646400000e+000,-0.00066
-1.646000000e+000,-0.00026
-1.645600000e+000,2e-005
-1.645200000e+000,-0.00058
-1.644800000e+000,-0.00018
-1.644400000e+000,-0.00014
-1.644000000e+000,-0.0003
-1.643600000e+000,-0.00086
-1.643200000e+000,-0.00038
-1.642800000e+000,-0.0001
-1.642400000e+000,-0.00014
-1.642000000e+000,-0.0003
-1.641600000e+000,-0.00026
-1.641200000e+000,-0.00042
-1.640800000e+000,2e-005
-1.640400000e+000,6e-005
-1.640000000e+000,-0.0003
-1.639600000e+000,-0.00014
-1.639200000e+000,0.00054
-1.638800000e+000,6e-005
-1.638400000e+000,0.00022
-1.638000000e+000,0.00018
-1.637600000e+000,-6e-005
-1.637200000e+000,0.00014
